Time,AAPL,AMZN,BRK-B,GOOGL,JNJ,MSFT,NVDA,UNH,V,XOM
326,0.246829,0.246829,0.030065706,0.0,0.0,0.0850418,0.14055337,0.0,0.246829,0.0038521553
327,0.0,0.42597136,0.18440816,0.0,0.0,0.0,0.0,0.0,0.38962048,0.0
328,0.0,0.0,0.18751355,0.0,0.0,0.0,0.0,0.3404163,0.0,0.4720702
329,0.0,0.35239407,0.0,0.0,0.0,0.19424511,0.0,0.0,0.35239407,0.10096673
330,0.0,0.50783914,0.0,0.0,0.0,0.0,0.0,0.0,0.21382555,0.27833527
331,0.0,0.0,0.0,0.0,0.0338526,0.0,0.7974854,0.0,0.0,0.16866195
332,0.21323854,0.17395598,0.1863284,0.0,0.0,0.21323854,0.0,0.0,0.21323854,0.0
333,0.23092955,0.23988028,0.24043034,0.108297504,0.0,0.15897873,0.0,0.0,0.0,0.021483485
334,0.0,0.24216947,0.0,0.0,0.0,0.0,0.75783056,0.0,0.0,0.0
335,0.34815353,0.15756427,0.0,0.0,0.0,0.0,0.0,0.0,0.09869113,0.39559108
336,0.0,0.18772517,0.0,0.0,0.38135153,0.049571685,0.0,0.0,0.0,0.38135153
337,0.0,0.13850302,0.0,0.17163633,0.04670994,0.0,0.23077548,0.0,0.15694799,0.2554272
338,0.0,0.0,0.0,0.0,0.0,0.47977647,0.0,0.0,0.52022356,0.0
339,0.3497547,0.0114081055,0.28908256,0.0,0.0,0.3497547,0.0,0.0,0.0,0.0
340,0.33829966,0.11747715,0.0,0.0,0.0,0.19474016,0.17531146,0.17417155,0.0,0.0
341,0.23767833,0.38116083,0.0,0.0,0.0,0.0,0.38116083,0.0,0.0,0.0
342,0.37490788,0.20245649,0.0,0.0,0.007881988,0.0,0.0,0.0,0.0,0.41475368
343,0.0,0.6761433,0.0,0.0,0.0,0.0,0.32385674,0.0,0.0,0.0
344,0.0,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.0
345,0.0,0.375563,0.0,0.0,0.0,0.0,0.053301733,0.0,0.0,0.5711353
346,0.0,0.42795217,0.0,0.0,0.0,0.0,0.42795217,0.0,0.1440957,0.0
347,0.024198158,0.27397704,0.041433554,0.0,0.0,0.6157764,0.0,0.0,0.0,0.04461479
348,0.0,0.4574336,0.0,0.0,0.0,0.27086398,0.27170238,0.0,0.0,0.0
349,0.26331672,0.07449404,0.3672545,0.0,0.0,0.1941577,0.10077708,0.0,0.0,0.0
350,0.14512424,0.4433965,0.0,0.0,0.0,0.0,0.1573147,0.0,0.04728906,0.20687541
351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.20798403,0.21015851,0.0,0.0,0.06459879,0.13030015,0.0,0.1768001,0.21015851
353,0.33423138,0.043129098,0.30639648,0.0,0.0,0.062924385,0.0,0.0,0.15634471,0.096973956
354,0.28147298,0.45829016,0.034838796,0.0,0.0,0.0,0.0,0.0,0.19085814,0.03453989
355,0.0,0.30541253,0.0,0.0,0.46008033,0.0,0.0,0.0,0.0,0.2345072
356,0.0,0.028665107,0.07163569,0.21702892,0.0,0.0,0.6826703,0.0,0.0,0.0
357,0.34064335,0.18255092,0.22186865,0.0,0.013025333,0.03542825,0.101635925,0.0,0.10484749,0.0
358,0.4679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53203124,0.0
359,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.57436264,0.0,0.0,0.42563733,0.0
361,0.0,0.0,0.0838727,0.0,0.0,0.47389606,0.2029587,0.0,0.0,0.23927255
362,0.0,0.49133864,0.0,0.0,0.0,0.13881907,0.0,0.0,0.32387766,0.04596455
363,0.0042801085,0.43025085,0.0,0.0,0.43025085,0.1352181,0.0,0.0,0.0,0.0
364,0.36123663,0.36123663,0.0,0.0,0.0997815,0.17774527,0.0,0.0,0.0,0.0
365,0.31595474,0.0,0.4005858,0.0,0.0,0.0,0.0,0.0,0.28345942,0.0
366,0.0,0.0,0.4179153,0.0,0.0,0.0,0.3357965,0.0,0.0,0.24628817
367,0.07041988,0.21841958,0.17050269,0.0,0.0,0.14821078,0.010785222,0.20916544,0.1724964,0.0
368,0.0,0.523296,0.026135013,0.0,0.07557511,0.2778019,0.097191915,0.0,0.0,0.0
369,0.49491662,0.0,0.0,0.0,0.0,0.41923228,0.030333916,0.0,0.05551721,0.0
370,0.0,0.5200233,0.47997674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.31447265,0.0,0.0,0.0,0.28741384,0.31447265,0.0,0.08364089,0.0
372,0.4734672,0.0,0.0,0.0,0.0,0.0,0.4734672,0.0,0.0,0.053065557
373,0.1772073,0.2562056,0.046351712,0.0,0.0,0.2562056,0.017715696,0.0,0.17879283,0.06752127
374,0.25781882,0.25781882,0.06487546,0.0,0.0,0.0,0.0,0.0,0.21382202,0.2056649
375,0.003516186,0.25352502,0.060866546,0.0,0.0,0.0,0.0,0.0,0.5560027,0.12608956
376,0.11077305,0.29570514,0.0,0.0,0.09699506,0.025254326,0.0,0.0,0.17556727,0.29570514
377,0.0,0.25036123,0.46592823,0.0,0.0,0.24290183,0.0,0.0,0.0,0.040808808
378,0.04482074,0.3086766,0.06821653,0.0,0.1388835,0.13072605,0.0,0.0,0.0,0.3086766
379,0.34769258,0.0,0.0,0.0,0.0,0.34769258,0.0,0.0,0.08144456,0.22317028
380,0.06538009,0.19702567,0.20432653,0.0,0.0,0.028194003,0.0,0.0,0.19997409,0.30509964
381,0.27445692,0.0,0.0,0.0,0.0,0.0,0.033303324,0.39869386,0.29354593,0.0
382,0.0,0.30872142,0.0,0.0,0.0,0.21911608,0.0,0.0,0.0,0.47216246
383,0.0,0.0,0.53828984,0.0,0.0,0.0,0.0,0.0,0.0,0.46171018
384,0.2813723,0.023327924,0.106326744,0.0,0.0,0.0,0.0,0.13946943,0.17516463,0.2743389
385,0.25730088,0.25730088,0.050664034,0.0,0.0,0.003166893,0.25550762,0.0,0.0,0.1760597
386,0.057839267,0.13508138,0.26882258,0.0,0.0,0.0,0.0,0.0,0.24807772,0.29017907
387,0.15614043,0.060262155,0.0,0.0,0.0,0.0,0.39774498,0.0,0.38585246,0.0
388,0.0,0.26263744,0.0,0.0,0.6896172,0.0,0.047745306,0.0,0.0,0.0
389,0.16511132,0.20831321,0.20831321,0.0,0.0,0.0016357853,0.20831321,0.0,0.0,0.20831321
390,0.30195388,0.26976773,0.06976431,0.0,0.09550027,0.0,0.0,0.0,0.0,0.26301378
391,0.0,0.0,0.14629033,0.0,0.31521377,0.0,0.25251156,0.0,0.28598437,0.0
392,0.20712863,0.21837331,0.21837331,0.0,0.0,0.13775146,0.21837331,0.0,0.0,0.0
393,0.59778976,0.19620945,0.055069156,0.0,0.0,0.0,0.15093161,0.0,0.0,0.0
394,0.0,0.56094927,0.0,0.0,0.0,0.43905073,0.0,0.0,0.0,0.0
395,0.36145055,0.21290769,0.0,0.0,0.0,0.03997773,0.36145055,0.0,0.0242135,0.0
396,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
397,0.0,0.37168744,0.0,0.0,0.048466336,0.0,0.20815878,0.0,0.0,0.37168744
398,0.08578277,0.1808322,0.1808322,0.0,0.045038734,0.06328678,0.14329201,0.0,0.12010312,0.1808322
399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,0.18181339,0.26464596,0.0,0.0,0.04991461,0.0,0.20788787,0.0,0.17282361,0.12291453
401,0.09303769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069623
402,0.0,0.15201306,0.31884447,0.0,0.0,0.08388659,0.24952161,0.0,0.19573428,0.0
403,0.0,0.5441541,0.0,0.0,0.0,0.06826352,0.0,0.0,0.3875823,0.0
404,0.89889175,0.0,0.10110822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.40344062,0.0,0.0,0.17633177,0.09542378,0.0,0.0,0.27904022,0.045763496
406,0.0,0.54584855,0.25787202,0.0,0.0,0.0,0.0,0.0,0.034981266,0.16129816
407,0.0,0.4081349,0.0,0.27790383,0.21553724,0.0,0.0,0.0,0.09842399,0.0
408,0.2032174,0.5241938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27258876
409,0.14319746,0.19931161,0.0,0.0,0.0,0.09868484,0.0,0.0,0.27940303,0.27940303
410,0.26117548,0.3852274,0.0,0.0,0.0,0.0,0.0,0.0,0.3358217,0.017775493
411,0.0,0.0,0.27042025,0.0,0.0,0.2723033,0.0,0.45727637,0.0,0.0
412,0.2815136,0.44643265,0.0,0.0,0.0,0.16425715,0.0,0.0,0.0,0.107796624
413,0.0,0.0,0.0,0.0,0.1648844,0.0,0.33260027,0.33260027,0.0,0.16991502
414,0.22242971,0.35382915,0.0,0.0,0.0,0.329054,0.0,0.09468714,0.0,0.0
415,0.0,0.24717304,0.25083235,0.0,0.0,0.25083235,0.00032991497,0.0,0.0,0.25083235
416,0.11491068,0.44773015,0.012385425,0.0,0.0,0.14233477,0.282639,0.0,0.0,0.0
417,0.22921978,0.22921978,0.0,0.05318563,0.0,0.0,0.0,0.056672193,0.2024828,0.22921978
418,0.064675055,0.104921654,0.16202189,0.0,0.18808633,0.19228373,0.0,0.0,0.2880113,0.0
419,0.28750804,0.3129297,0.026310612,0.0,0.16517493,0.0,0.0,0.0,0.20807675,0.0
420,0.0005877359,0.36052126,0.0,0.0,0.023746435,0.36052126,0.11314352,0.0,0.14147982,0.0
421,0.0,0.080790296,0.17901659,0.0,0.15964383,0.0,0.35029116,0.0,0.23025817,0.0
422,0.0,0.26377153,0.0,0.0,0.20194185,0.20262532,0.12530144,0.09296247,0.113397345,0.0
423,0.0,0.0,0.0,0.0,0.0,0.0,0.79157794,0.0,0.0,0.2084221
424,0.2636701,0.06517159,0.0,0.0,0.0,0.0,0.5479656,0.12319281,0.0,0.0
425,0.21778032,0.31300262,0.0,0.0,0.0,0.0,0.31300262,0.0,0.15621448,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.71391547,0.0,0.0,0.28608453
427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.019681744,0.2282633,0.0,0.0,0.19592355,0.17851715,0.2282633,0.0,0.10387491,0.045476038
429,0.0,0.0,0.32424793,0.15745513,0.0,0.14342104,0.32424793,0.0,0.05062797,0.0
430,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0
431,0.061493,0.0,0.54843956,0.0,0.0,0.0,0.0,0.0,0.0,0.39006743
432,0.0,0.9487299,0.0,0.0512701,0.0,0.0,0.0,0.0,0.0,0.0
433,0.35714617,0.17046683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47238705
434,0.0,0.0,0.0,0.0,0.0,0.0,0.15976986,0.0,0.4889045,0.35132566
435,0.0,0.0,0.0,0.0,0.013722555,0.18081953,0.51281106,0.13281721,0.1598296,0.0
436,0.0,0.31030664,0.0,0.0,0.0,0.0,0.31030664,0.0,0.06908007,0.31030664
437,0.0,0.0,0.0,0.0,0.0,0.70864016,0.29135984,0.0,0.0,0.0
438,0.262607,0.30326968,0.28313154,0.0,0.0,0.0,0.0,0.15099178,0.0,0.0
439,0.0,0.34865057,0.0,0.0,0.0,0.1826522,0.14602727,0.0,0.27365944,0.049010564
440,0.0,0.3498673,0.0,0.0,0.16474523,0.17073137,0.0,0.09694357,0.0011196503,0.21659282
441,0.17363045,0.27489716,0.0,0.0,0.054489627,0.23687635,0.0,0.0,0.0,0.26010638
442,0.20259309,0.0,0.0,0.0,0.0,0.0,0.7974069,0.0,0.0,0.0
443,0.054680593,0.70207155,0.21559715,0.0,0.0,0.0,0.0,0.0,0.0,0.02765067
444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.21017501,0.31676972,0.0,0.0,0.0,0.31676972,0.0,0.052645136,0.10364044,0.0
446,0.0,0.49743652,0.0,0.0,0.06547893,0.0,0.0,0.4370846,0.0,0.0
447,0.0,0.24527228,0.07469074,0.0,0.0,0.0,0.3949692,0.0,0.28301182,0.0020559758
448,0.22273979,0.3836404,0.0,0.0,0.0,0.0963094,0.0,0.0,0.09353042,0.20377997
449,0.29175067,0.0,0.11056015,0.0,0.0,0.2253768,0.069976375,0.0,0.11463465,0.18770139
450,0.0,0.48263824,0.0,0.0,0.0,0.15784027,0.0,0.19910891,0.0,0.1604126
451,0.42961177,0.57038826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.28317,0.381347,0.0,0.10159817,0.0,0.0014264017,0.0,0.2324584,0.0
453,0.28210947,0.29147294,0.113921635,0.0,0.0,0.056542236,0.0,0.0,0.0,0.2559538
454,0.622296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37770405
455,0.0,0.0,0.41035363,0.0,0.0,0.5157487,0.03268245,0.0,0.0,0.041215304
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,0.5777695,0.0,0.0,0.0,0.0,0.0,0.42223045,0.0,0.0,0.0
458,0.0,0.2498415,0.09991408,0.0,0.0,0.030639572,0.2498415,0.0,0.11992193,0.2498415
459,0.0,0.48447448,0.0,0.0,0.0,0.07905184,0.0,0.43647373,0.0,0.0
460,0.0,0.64849585,0.35150418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.44619316,0.051503614,0.0,0.0,0.44619316,0.0,0.05611007,0.0,0.0
462,0.18397282,0.32035226,0.15833905,0.0,0.0,0.016983612,0.32035226,0.0,0.0,0.0
463,0.31536007,0.0,0.21913457,0.0,0.0,0.0,0.31536007,0.0,0.0,0.15014529
464,0.0,0.0,0.0,0.0,0.0,0.15048641,0.4173256,0.0,0.014862409,0.4173256
465,0.0,0.25131208,0.0,0.0,0.0,0.37023714,0.008213624,0.37023714,0.0,0.0
466,0.104152516,0.15815273,0.22858825,0.0,0.0,0.09761264,0.0,0.0,0.41149387,0.0
467,0.616974,0.14221884,0.0,0.0,0.0,0.0,0.0,0.24080715,0.0,0.0
468,0.0,0.07030177,0.41393164,0.0,0.0,0.41393164,0.0,0.10183495,0.0,0.0
469,0.0,0.0,0.0,0.0,0.0,0.66915303,0.023277326,0.30756968,0.0,0.0
470,0.1537048,0.334994,0.18404928,0.0,0.0,0.32724068,0.0,0.0,1.1298626e-05,0.0
471,0.0,0.32970664,0.5184568,0.0,0.115512304,0.0,0.0,0.0,0.0,0.03632414
472,0.07015857,0.3612468,0.2580313,0.0,0.0,0.0,0.0,0.3105633,0.0,0.0
473,0.0016469073,0.19988453,0.23186556,0.0,0.010163947,0.23186556,0.092707925,0.0,0.23186556,0.0
474,0.11837887,0.2644374,0.0,0.0,0.0,0.19327205,0.2644374,0.0,0.15947425,0.0
475,0.0,0.35838988,0.0,0.0,0.04924537,0.0,0.35838988,0.022043824,0.211931,0.0
476,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
477,0.049973514,0.14559966,0.16582848,0.0,0.1802187,0.14071693,0.2231443,0.0,0.094518386,0.0
478,0.14333849,0.67535484,0.0,0.020146787,5.73221e-05,0.0,0.0,0.0,0.16110253,0.0
479,0.25095952,0.2721223,0.08222857,0.0,0.2721223,0.0,0.0,0.0,0.0,0.12256727
480,0.19067279,0.0,0.0,0.0,0.0,0.31730598,0.49202123,0.0,0.0,0.0
481,0.28487995,0.28487995,0.0,0.0,0.0,0.28487995,0.0,0.0,0.0,0.14536019
482,0.077790484,0.0,0.17064516,0.0,0.0,0.18113928,0.0,0.0,0.22719616,0.34322897
483,0.06834111,0.10518425,0.28818825,0.0,0.03470249,0.0,0.28818825,0.1590132,0.056382384,0.0
484,0.0,0.2193169,0.0,0.0,0.2886503,0.18650788,0.0,0.1757958,0.12972906,0.0
485,0.63471603,0.050860185,0.0,0.0,0.0,0.31442374,0.0,0.0,0.0,0.0
486,0.16603935,0.22690344,0.1780296,0.0,0.0,0.12257866,0.0,0.0,0.0,0.30644894
487,0.0,0.0,0.0,0.0,0.0,0.0,0.5217095,0.0,0.37389556,0.104394935
488,0.0,0.2829941,0.15101773,0.0,0.0,0.2829941,0.2829941,0.0,0.0,0.0
489,0.28297204,0.28297204,0.0797191,0.0,0.0,0.05200762,0.27636603,0.0,0.025963226,0.0
490,0.0,0.35585323,0.0,0.0,0.0,0.3951825,0.0,0.0,0.12803607,0.12092819
491,0.011906274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48683065,0.501263
492,0.0,0.0,0.0,0.0,0.0,0.9001938,0.0,0.0,0.09980624,0.0
493,0.0,0.16532607,0.042490643,0.16532607,0.062347468,0.11305982,0.0,0.16532607,0.16532607,0.120797805
494,0.0,0.17289619,0.37926462,0.0,0.0,0.068574585,0.37926462,0.0,0.0,0.0
495,0.13033372,0.28526783,0.31876057,0.0,0.13194954,0.13368832,0.0,0.0,0.0,0.0
496,0.22226311,0.20257555,0.02371803,0.06036301,0.0,0.05762265,0.034808435,0.0,0.3986493,0.0
497,0.099108346,0.13576645,0.247905,0.0,0.0,0.0,0.1877434,0.046785407,0.0,0.2826914
498,0.0,0.256161,0.06692002,0.0,0.0,0.16104484,0.28122753,0.0,0.2346466,0.0
499,0.0,0.2350983,0.0,0.0,0.0,0.0,0.43557775,0.18510963,0.0,0.14421426
500,0.0,0.40000257,0.08833577,0.0,0.0,0.046603683,0.40000257,0.0,0.0,0.06505541
501,0.23632753,0.23632753,0.0,0.031279404,0.0,0.0,0.23632753,0.023410436,0.23632753,0.0
502,0.0,0.37298083,0.0,0.0,0.0,0.37298083,0.0,0.0,0.050559055,0.2034793
503,0.0,0.47853968,0.0,0.0,0.0038319475,0.15691817,0.3607102,0.0,0.0,0.0
504,0.19856584,0.0,0.1962575,0.0,0.0,0.30258834,0.0,0.0,0.0,0.30258834
505,0.24258088,0.19316885,0.07908848,0.0,0.0,0.0,0.24258088,0.0,0.24258088,0.0
506,0.0,0.34788293,0.0,0.0,0.0,0.0,0.13604821,0.1681859,0.34788293,0.0
507,0.3102251,0.0,0.08225379,0.0,0.0,0.0,0.105501465,0.0,0.39293447,0.10908515
508,0.0,0.27381092,0.0,0.0,0.0,0.0,0.20447,0.13276668,0.11514147,0.27381092
509,0.23495498,0.06243973,0.0,0.0,0.08059458,0.0,0.15230925,0.0,0.3069152,0.16278625
510,0.0,0.0,0.0,0.0,0.0,0.04837514,0.4205836,0.11045764,0.4205836,0.0
511,0.0,0.5143627,0.0,0.0,0.0,0.48563734,0.0,0.0,0.0,0.0
512,0.0,0.50280166,0.262092,0.0,0.057571173,0.17753525,0.0,0.0,0.0,0.0
513,0.0,0.4777676,0.0,0.0,0.0,0.0,0.0,0.0,0.14158812,0.38064423
514,0.0,0.1904955,0.122554,0.0,0.0,0.15126632,0.33440015,0.0,0.0,0.201284
515,0.0,0.31700012,0.008435066,0.0,0.0,0.23567902,0.0,0.11722858,0.0,0.32165712
516,0.0,0.14391288,0.0,0.0,0.42562923,0.0,0.42562923,0.0,0.004828637,0.0
517,0.0,0.080249876,0.20752802,0.0,0.15701649,0.16549103,0.1821865,0.0,0.0,0.20752802
518,0.24498054,0.28526562,0.01554524,0.0,0.055334833,0.06351634,0.15360358,0.0,0.11328891,0.068464965
519,0.0,0.5294185,0.064381465,0.0,0.0,0.17719622,0.0,0.0,0.036005054,0.19299874
520,0.0,0.33209258,0.33209258,0.0,0.0,0.1151385,0.0,0.0,0.22067636,0.0
521,0.3181883,0.3181883,0.0,0.0,0.0,0.26053268,0.0,0.0,0.0,0.1030907
522,0.030416239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96958375,0.0
523,0.0533131,0.16660354,0.13054812,0.053720266,0.0,0.16660354,0.16660354,0.12950352,0.0,0.13310438
524,0.33495742,0.0,0.061566435,0.0,0.062895,0.32207748,0.051571254,0.0,0.0,0.1669325
525,0.2760182,0.3021511,0.0,0.0,0.0,0.0,0.119679555,0.0,0.3021511,0.0
526,0.0,0.77278906,0.0,0.0,0.0,0.0,0.0,0.0,0.22721101,0.0
527,0.0,0.0,0.0,0.0,0.39922643,0.0,0.0,0.216275,0.38449857,0.0
528,0.0,0.66403115,0.0,0.0,0.15088654,0.0,0.1850823,0.0,0.0,0.0
529,0.019698592,0.0,0.8432675,0.0,0.0,0.0,0.0,0.0,0.0,0.13703391
530,0.13287818,0.18695775,0.0,0.0,0.0,0.18695775,0.10422094,0.18695775,0.1420681,0.05995952
531,0.2930158,0.18811768,0.22585072,0.0,0.0,0.0,0.0,0.0,0.0,0.2930158
532,0.0,0.16927038,0.10943507,0.0,0.0,0.24043153,0.24043153,0.0,0.24043153,0.0
533,0.0,0.030008351,0.21608639,0.0,0.0,0.2474639,0.42550388,0.0,0.08093744,0.0
534,0.009295437,0.25849542,0.0725903,0.0,0.0,0.0,0.03761769,0.17629473,0.4457064,0.0
535,0.0,0.2772574,0.2772574,0.0,0.0,0.0,0.02857667,0.0,0.2772574,0.13965115
536,0.2278278,0.2278278,0.0,0.0,0.0,0.0,0.2278278,0.0,0.2278278,0.08868879
537,0.4704985,0.20818788,0.0,0.0,0.0,0.0,0.32131365,0.0,0.0,0.0
538,0.21142106,0.10027798,0.09700529,0.0,0.037858687,0.13098615,0.031514972,0.12082534,0.058689494,0.21142106
539,0.0,0.81848943,0.0,0.0,0.0,0.18112788,0.0,0.0,0.0,0.00038264508
540,0.0,0.0,0.31425434,0.0,0.0,0.0,0.34462592,0.069376044,0.0,0.27174369
541,0.0,0.440749,0.0,0.0,0.0,0.0,0.31016454,0.0,0.15743646,0.091649994
542,0.0,0.2595354,0.15741812,0.0,0.10886092,0.0,0.2595354,0.10399377,0.0,0.11065642
543,0.18600991,0.0,0.20824127,0.0,0.20824127,0.12602328,0.20824127,0.0,0.0,0.06324302
544,0.0,0.4171927,0.4171927,0.0,0.0,0.16561459,0.0,0.0,0.0,0.0
545,0.31057733,0.14474262,0.0,0.0,0.009205409,0.0,0.34562808,0.0,0.11242962,0.07741688
546,0.0,0.269537,0.11134463,0.0,0.269537,0.04830979,0.031734545,0.0,0.269537,0.0
547,0.041467078,0.25160766,0.0,0.0,0.0,0.20846193,0.25160766,0.0,0.0,0.24685566
548,0.31106398,0.20750996,0.0,0.0,0.0,0.0,0.4814261,0.0,0.0,0.0
549,0.0,0.4276954,0.15725897,0.0,0.0,0.15710184,0.0,0.0,0.0,0.25794384
550,0.0,0.32898518,0.11127904,0.0,0.0,0.32898518,0.009372884,0.0,0.1571498,0.064227924
551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.20289631,0.3340071,0.0,0.0,0.0,0.0,0.46309662,0.0,0.0,0.0
553,0.07844088,0.0,0.09373376,0.19947168,0.0,0.0,0.0,0.0,0.31417683,0.31417683
554,0.29998377,0.0,0.0,0.0,0.0,0.2505339,0.0,0.0,0.0,0.44948235
555,0.28965795,0.28965795,0.0024879156,0.0,0.07504939,0.0,0.14591181,0.0,0.0,0.19723494
556,0.0,0.27562034,0.116583996,0.0,0.0,0.064133264,0.0,0.0,0.54366237,0.0
557,0.42131385,0.42131385,0.054170176,0.0,0.0,0.0,0.0,0.1032022,0.0,0.0
558,0.0,0.0,0.0,0.0,0.8165563,0.18344373,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0,0.22248287,0.0,0.0,0.0,0.52368265,0.2538345
560,0.21931699,0.23335274,0.16760702,0.0,0.0,0.0,0.3797232,0.0,0.0,0.0
561,0.2363205,0.21153224,0.0,0.0,0.0,0.2363205,0.0,0.07950634,0.0,0.2363205
562,0.104236856,0.22394077,0.0,0.0,0.0,0.0,0.22394077,0.22394077,0.0,0.22394077
563,0.0,0.06724971,0.3171465,0.0,0.17576209,0.0,0.31995967,0.0,0.03116971,0.088712305
564,0.28458324,0.28458324,0.0,0.0,0.0,0.28458324,0.0,0.0,0.0,0.14625031
565,0.0,0.25912705,0.08041011,0.0,0.02553341,0.17148443,0.25912705,0.0,0.20431788,0.0
566,0.28820655,0.0,0.0,0.0,0.0,0.22263837,0.3170306,0.0,0.07645368,0.095670804
567,0.12657319,0.29114228,0.0,0.0,0.0,0.0,0.29114228,0.0,0.29114228,0.0
568,0.038614456,0.040024914,0.29251873,0.0,0.0,0.43468118,0.0,0.0,0.0,0.19416076
569,0.0,0.13194014,0.2893533,0.0,0.0,0.2893533,0.0,0.0,0.0,0.2893533
570,0.22202145,0.38445187,0.38445187,0.0,0.0,0.009074868,0.0,0.0,0.0,0.0
571,0.0,0.12906654,0.0,0.2048402,0.047674607,0.1679886,0.0,0.0,0.0,0.45043007
572,0.0,0.28773054,0.2551816,0.0,0.0,0.0,0.16935731,0.0,0.0,0.28773054
573,0.0,0.38758954,0.0,0.0,0.0,0.38758954,0.0065391203,0.21828176,0.0,0.0
574,0.26012483,0.1348365,0.24414998,0.0,0.0,0.0,0.0,0.0,0.037981246,0.32290745
575,0.16880131,0.16880131,0.10582114,0.0,0.0,0.16880131,0.16880131,0.0,0.13036832,0.088605255
576,0.0,0.3070449,0.044039097,0.0,0.0,0.0,0.0,0.0,0.18365997,0.46525604
577,0.0,0.6723771,0.0,0.0,0.0,0.18336174,0.14426117,0.0,0.0,0.0
578,0.41954008,0.30357197,0.0,0.0,0.0,0.109653465,0.054580174,0.11265435,0.0,0.0
579,0.0,0.57448643,0.16340178,0.0,0.0,0.0,0.0,0.0,0.26211178,0.0
580,0.0,0.1381215,0.058141217,0.0,0.0,0.2654333,0.269152,0.269152,0.0,0.0
581,0.3417376,0.41973218,0.13779522,0.0,0.0,0.0,0.0,0.007543624,0.0,0.09319141
582,0.49774358,0.0,0.11800775,0.0,0.0,0.0,0.0,0.19761471,0.18663386,0.0
583,0.23796184,0.23796184,0.11885802,0.0,0.0,0.20812325,0.005516913,0.0,0.033857554,0.1577206
584,0.0,0.044079658,0.22297454,0.0,0.0,0.24115898,0.0,0.4917869,0.0,0.0
585,0.0,0.2797613,0.0,0.0,0.2797613,0.0,0.2797613,0.0,0.13030961,0.030406477
586,0.24939252,0.24939252,0.032481156,0.0,0.0,0.24939252,0.011744685,0.012663572,0.0,0.19493294
587,0.27881625,0.27881625,0.0,0.0,0.0,0.18664122,0.0,0.0,0.0,0.25572625
588,0.0,0.29190844,0.29190844,0.0,0.0,0.12427466,0.0,0.29190844,0.0,0.0
589,0.3651914,0.3651914,0.0,0.0,0.0,0.2696172,0.0,0.0,0.0,0.0
590,0.0,0.2869992,0.08323046,0.055771966,0.0,0.0,0.2869992,0.0,0.0,0.2869992
591,0.0,0.33786497,0.25424057,0.0,0.0,0.036279842,0.359864,0.011750693,0.0,0.0
592,0.37450004,0.0,0.0,0.0,0.0,0.44451877,0.0,0.0,0.1809812,0.0
593,0.0,0.0,0.086420365,0.0,0.21858275,0.16499437,0.19435714,0.0,0.0,0.33564535
594,0.0,0.2959155,0.038605515,0.0,0.07364797,0.0,0.2959155,0.2959155,0.0,0.0
595,0.23172256,0.04076962,0.1547053,0.0,0.23172256,0.14574836,0.0,0.0,0.0,0.19533157
596,0.18915738,0.18915738,0.105710186,0.0,0.14630438,0.040139664,0.18169722,0.13352357,0.014310155,0.0
597,0.0,0.49233374,0.04028002,0.0,0.0,0.0,0.46738625,0.0,0.0,0.0
598,0.0,0.9442694,0.037111547,0.0,0.018619096,0.0,0.0,0.0,0.0,0.0
599,0.17152733,0.36164773,0.0,0.0,0.2248004,0.14242774,0.0,0.0,0.09959681,0.0
600,0.0,0.0,0.0,0.0,0.0,0.35737985,0.20442389,0.0,0.35737985,0.08081642
601,0.0,0.25720784,0.0,0.0,0.110110484,0.0,0.24944562,0.0,0.20394546,0.17929065
